,Prediction
91787,5367726.064288907
91788,4256046.479170516
91789,4014043.9705054965
91790,4058945.0623614895
91791,3272482.190447253
91792,5830719.091024031
91793,4288275.042383585
91794,5877817.389029361
91795,4077558.0014108857
91796,3210568.889749001
91797,3522727.6490355693
91798,4035322.2157610487
91799,3575498.496562305
91800,4170874.30908159
91801,4673215.538300173
91802,5208048.638625693
91803,3879703.5072214184
91804,3662166.057076682
91805,3948846.32992408
91806,4015166.041678385
91807,3922646.4210236403
91808,4335630.20102978
91809,3544505.9519107672
91810,4251864.883363264
91811,4502104.929133487
91812,3987874.4906098424
91813,4616910.361482425
91814,3169028.8394936956
91815,3885011.7138219406
91816,3863673.427405681
91817,4249588.275810846
91818,5013676.458710397
91819,4025681.215265439
91820,5045492.749309929
91821,4955988.342745621
91822,5487361.332380057
91823,5345842.528587771
91824,4288726.78018246
91825,4549126.036671956
91826,5745608.159260499
91827,3281540.6948907133
91828,5008843.019132393
91829,5565346.319120327
91830,4736535.712649033
91831,5290620.907598231
91832,3672032.047014987
91833,4193253.6108582555
91834,4349569.042442127
91835,4678323.224929727
91836,5326394.245394766
91837,3763425.388669229
91838,4925651.781675979
91839,4044646.4028358394
91840,3839216.1110799634
91841,3592809.9289325965
91842,4009603.9561445317
91843,4179005.674125521
91844,5066497.58772425
91845,4522782.668965554
91846,5800026.567771135
91847,4955561.668746332
91848,3611675.4864371005
91849,4283571.803064843
91850,3564164.9722419623
91851,3567223.1353344587
91852,5393518.039978297
91853,3873353.7990668835
91854,3855251.6007168465
91855,4369585.946343173
91856,3613148.86645565
91857,5937486.485810376
91858,4970148.138370412
91859,4353082.864775875
91860,4037038.2512242077
91861,4620975.887756952
91862,4683380.638011401
91863,4516007.624530707
91864,3667385.606633465
91865,5790265.33993217
91866,4243647.976178722
91867,3267525.670162104
91868,4393217.092478387
91869,3725925.2252185484
91870,3943558.3889125795
91871,4649275.035704918
91872,4180213.768273542
91873,4344287.583322757
91874,4614418.81161828
91875,4581691.318092734
91876,4239002.074750809
91877,4036516.403590703
91878,3797334.7180927023
91879,5031302.872548714
91880,3643311.2328067496
91881,3705371.023225198
91882,3304277.9044129048
91883,4352216.699612614
91884,4265545.362972333
91885,3153122.885548422
91886,5600480.656759746
91887,5065261.503011306
91888,3840693.790992377
91889,3890247.9902542536
91890,4004427.96914
91891,4203971.863081334
91892,3592374.1301611965
91893,4205745.382524561
91894,3971177.4427676573
91895,4668726.985654348
91896,3415150.4406143734
91897,3892198.203296976
91898,4526386.394903765
91899,4130642.4806588152
91900,5232123.109142067
91901,5642579.2227945635
91902,5085836.453145666
91903,3223680.2371049644
91904,3936730.7440270903
91905,5198875.782211545
91906,4271721.892174187
91907,4866866.227791238
91908,4938209.52491794
91909,3955755.492408268
91910,3885013.937683041
91911,3173924.785094294
91912,4241512.589898112
91913,4011223.0690850974
91914,3996093.3300012983
91915,4614536.559713223
91916,4107084.3804623103
91917,3873195.068847903
91918,4203369.176756223
91919,5423110.66998869
91920,3913794.244435417
91921,5018711.330355191
91922,5202137.050776586
91923,4344276.238596217
91924,4230320.936493142
91925,4564571.525646317
91926,4655362.824715827
91927,4045680.9578655115
91928,3119086.9535439364
91929,5120619.965233999
91930,4577947.664424569
91931,4753168.967972633
91932,5522506.006710299
91933,3540973.6998194773
91934,4527617.8456385685
91935,4957440.263404618
91936,3874514.6525828093
91937,4972558.1992028905
91938,5482147.7710657315
91939,4945406.13414856
91940,3824146.4302356592
91941,4972750.028951328
91942,3999658.7739190725
91943,4679167.211975874
91944,4319040.31592892
91945,4244319.568724668
91946,4301015.407362285
91947,3601167.2750498955
91948,4467336.571129835
91949,4028153.3292603553
91950,4652709.684036225
91951,5259530.047698137
91952,4691475.191957077
91953,4559439.445756977
91954,4502909.715759365
91955,4100095.4501611646
91956,4661903.725164841
91957,4386894.382185158
91958,3698341.8425854295
91959,4226181.961452532
91960,3619891.5262084045
91961,5046904.895855328
91962,4218203.463042936
91963,5530089.0244552195
91964,4878371.533015261
91965,4272866.287902377
91966,5071579.899395905
91967,3927447.2513502557
91968,3938024.1282895794
91969,5699437.692781029
91970,4948206.141568688
91971,3624169.7835839596
91972,5701906.581116024
91973,4541004.964365185
91974,4149094.435569129
91975,5048366.9870041525
91976,4291225.850785042
91977,3877518.193461339
91978,4693814.82146024
91979,4665731.066090645
91980,4680345.177711666
91981,5052888.959306307
91982,3995799.5143013312
91983,4376715.437845991
91984,3530485.038763198
91985,5722635.011071436
91986,5530585.123704584
91987,3732181.120145293
91988,4628486.284297372
91989,4010540.394964816
91990,3950125.944563514
91991,4399233.959756195
91992,4338902.641584341
91993,4906182.371059025
91994,4771636.813212635
91995,3604420.9207866066
91996,3897713.059924131
91997,5803272.626402186
91998,3849694.7095877654
91999,4162842.1489259345
92000,4724883.994770638
92001,5448069.647295346
92002,4005697.068458101
92003,3915230.338204471
92004,3926498.866693607
92005,4628296.4241969045
92006,3981737.9897019886
92007,3583825.223708609
92008,4949746.183652052
92009,3853364.793143583
92010,4714565.618555001
92011,5018148.648426341
92012,4250446.532970458
92013,3881668.997427632
92014,5040303.82407977
92015,3833277.001409583
92016,4011584.621354932
92017,4630216.238441547
92018,3673724.0731898933
92019,4352808.114634176
92020,3512938.4208931383
92021,4616034.683859988
92022,4967579.6075010095
92023,3994162.1221890147
92024,3969522.8434753413
92025,5116502.630543067
92026,3480281.919877476
92027,5136081.575181166
92028,5377492.256306879
92029,3242550.4830280915
92030,4049031.330895009
92031,4924573.292198274
92032,3590000.4999083746
92033,3900840.156596868
92034,4974751.03681107
92035,4677312.474286724
92036,4352763.41942301
92037,5275624.889327681
92038,5850330.969694574
92039,5005151.701596765
92040,3437456.5964429677
92041,3983764.319511041
92042,5076102.502592927
92043,4340029.345172102
92044,4721660.609371509
92045,4935593.061091573
92046,4013508.143462867
92047,3492604.2627741867
92048,4447508.007899628
92049,3854024.295493046
92050,3237483.2735729543
92051,5396514.1297900975
92052,4375734.1841798555
92053,3846427.4102992597
92054,4229210.665497481
92055,4937649.831176376
92056,5317715.307614477
92057,3532747.1915487573
92058,4005210.4849907495
92059,4440326.941364479
92060,5500211.9322662
92061,5446495.807000871
92062,4318555.919319997
92063,5033947.770921458
92064,4131891.3898411444
92065,3908591.944720527
92066,4898585.081445594
92067,4195396.131252144
92068,4661069.945354166
92069,5210788.571830033
92070,4294811.621191849
92071,4949325.968444934
92072,4120106.522393519
92073,5198835.72587524
92074,4945488.771454787
92075,3918345.1963317534
92076,6065382.476928826
92077,3868512.3114332897
92078,3308893.4933666266
92079,4955790.109698773
92080,4564250.977936203
92081,4001653.228540303
92082,4047055.2806662596
92083,4634221.435582438
92084,4350645.76270985
92085,4184012.2232263363
92086,3510182.289239431
92087,4166917.7449641353
92088,4987076.28821804
92089,3904866.049695571
92090,4577390.726324016
92091,5172870.137365707
92092,4089648.135563392
92093,4167200.599200291
92094,3937605.0048079933
92095,3923609.2557133525
92096,3860176.880012223
92097,4252947.098672791
92098,4033400.868238448
92099,4244004.56335513
92100,3281803.4879011214
92101,5518420.414933534
92102,5956730.503436222
92103,3956075.320900996
92104,4350931.747456748
92105,4385103.482516298
92106,4776106.823333502
92107,4230562.980570256
92108,4202781.255672115
92109,3580069.0804848904
92110,4405796.81651312
92111,3394493.487412975
92112,4477990.039825015
92113,4108121.7534050914
92114,3559902.944598702
92115,4020201.2652954874
92116,4621788.175836465
92117,4333146.478838158
92118,4277520.183160449
92119,5074213.480919451
92120,5090750.018294597
92121,4632001.036538893
92122,4970738.485600097
92123,4618111.024431052
92124,5052912.919938997
92125,4031290.7203103253
92126,3623481.6810222105
92127,4639396.0546634365
92128,4661956.785481492
92129,3984014.6458404483
92130,4530079.0034721065
92131,3894167.133477217
92132,5731909.47987803
92133,4439996.105286835
92134,5349535.185495902
92135,4225378.103362865
92136,5410555.796226977
92137,5146260.308323058
92138,4782914.348469147
92139,5427685.478762911
92140,4165012.329818614
92141,3921930.2393139093
92142,5040676.8228871785
92143,3166207.0237187007
92144,4670890.339295407
92145,4434819.23695746
92146,3911659.4963527652
92147,4509918.000882274
92148,4423430.031552991
92149,4831901.033040795
92150,4005310.261513455
92151,5124264.411054593
92152,3867893.7362785917
92153,4940158.850957713
92154,4279578.820806809
92155,4776099.541701827
92156,3305857.678095931
92157,5755261.768972864
92158,4015357.441315569
92159,4700409.591414948
92160,4279691.713698066
92161,3940765.4590859585
92162,3566464.6178309997
92163,5015607.526783516
92164,4187869.2949665342
92165,4349000.095078057
92166,4760846.165966984
92167,3516781.895196876
92168,4225619.93733664
92169,6059560.712689163
92170,4467688.290660944
92171,4517163.444098117
92172,4643695.694795367
92173,3851404.8504891964
92174,4575494.917624088
92175,4002391.4291609735
92176,5924521.9330307
92177,4259525.696463129
92178,4643081.787748605
92179,4307917.066062332
92180,5038467.69453352
92181,3885157.4597111293
92182,3948781.019918129
92183,4616975.444661347
92184,3623945.652763647
92185,4011718.8611792494
92186,3589990.3786972435
92187,3898275.7633810113
92188,4575754.28958568
92189,4005076.492983884
92190,4929869.318999376
92191,4366518.998827162
92192,4034226.551718305
92193,4750401.399122721
92194,3555306.43324475
92195,3868957.6600751644
92196,4168982.946572648
92197,3877490.013539655
92198,4564017.34599691
92199,3102409.65348924
92200,4265764.53449883
92201,5139791.139762829
92202,4512860.525983153
92203,4576430.370240081
92204,5074899.35499339
92205,3171336.2371921614
92206,3931781.7604132127
92207,3916451.101911236
92208,4005473.9158813055
92209,4224228.542956599
92210,4212463.9626141405
92211,5694001.974383547
92212,4963675.627970628
92213,4329889.354376972
92214,4664209.796799032
92215,4628730.642236938
92216,4956923.534925757
92217,4666269.817443946
92218,4840202.146237921
92219,4530301.421615084
92220,3502448.1638800264
92221,3983712.27722631
92222,4742061.578896358
92223,4117647.848121578
92224,4368336.707541003
92225,4196381.060075991
92226,5043549.346879016
92227,4326959.479370784
92228,5358700.274254775
92229,4301718.280187298
92230,4975347.00131381
92231,4359821.026291833
92232,4436865.2186744185
92233,5053503.943305264
92234,4010968.217483674
92235,4009052.8604579885
92236,4995007.533696474
92237,4969840.562090958
92238,5032107.655407067
92239,4956919.96814548
92240,5690469.667771518
92241,3996053.347588122
92242,5136953.395524868
92243,4631865.177137428
92244,4712364.643563783
92245,4149589.189298539
92246,4522401.377035148
92247,4918192.93189455
92248,3220134.0514468635
92249,4153759.175693865
92250,3842774.313784994
92251,3951466.856803321
92252,5012860.587280655
92253,4978051.225709897
92254,4133805.0847469233
92255,4206844.093640844
92256,3592648.0093429238
92257,3982655.992447242
92258,3602300.388964679
92259,4342865.380762904
92260,3233573.2993358667
92261,3876446.043970718
92262,3848433.7128631743
92263,5322197.1482981965
92264,4588018.641218831
92265,3930614.3171306066
92266,3955175.6904457635
92267,4055347.105784414
92268,3131600.5629089004
92269,3291561.420604653
92270,4379414.584293177
92271,3950511.977222424
92272,3963717.5767220547
92273,3433269.519121686
92274,4592149.961859769
92275,4276677.410785866
92276,4648857.125036542
92277,4517843.498460178
92278,5146769.994488052
92279,4081937.579041393
92280,5036129.940757722
92281,5101631.667307168
92282,4192367.967901418
92283,3909472.624679978
92284,4515921.885892891
92285,4840101.237685348
92286,3916474.299101529
92287,3572932.2703585457
92288,4506211.189640116
92289,4600879.580104603
92290,4629705.828024536
92291,4537665.148425365
92292,4374062.981921761
92293,3662548.137270986
92294,5382130.996206864
92295,4797241.085737832
92296,4190705.249817428
92297,3543317.948787485
92298,3474486.990464042
92299,3885139.5127676846
92300,3180776.750573581
92301,3249692.422725605
92302,4254065.1785796955
92303,3888800.907727534
92304,3208097.3559493716
92305,4176118.719834318
92306,5039846.760043992
92307,3621741.9568759
92308,3542174.876513804
92309,5161533.447932377
92310,4131520.0721392184
92311,3620044.140358572
92312,4363026.815727356
92313,5720549.647811934
92314,4986207.0823868215
92315,4657459.918121958
92316,3844530.2955831597
92317,4640398.275493508
92318,4251806.674696609
92319,5807352.252996396
92320,3540273.5667033494
92321,4713711.123336304
92322,3953679.5734583754
92323,3846074.079718621
92324,5936869.7409225125
92325,3174979.0852166116
92326,3586312.684413617
92327,4226142.501892178
92328,4351339.41295
92329,4784182.789096685
92330,4532095.049471826
92331,4036836.114304475
92332,5087096.78169832
92333,3907835.182516407
92334,4991855.095248859
92335,5533482.330881278
92336,3550826.8303702595
92337,5011615.206641357
92338,3886493.464965472
92339,5311888.227143746
92340,3543084.0619130433
92341,3914720.3453140194
92342,3197082.641427804
92343,3884137.0775084537
92344,4145685.8435048875
92345,4752202.3267617
92346,3626140.5159158544
92347,5393938.839242389
92348,4200799.954843225
92349,3948546.1296642553
92350,3600066.743050525
92351,4255443.706359833
92352,5795944.024051914
92353,4085588.8392126565
92354,3513572.556804553
92355,5244731.6376383435
92356,3208548.518066249
92357,4409919.758179189
92358,4508228.054619441
92359,3330261.490596512
92360,4894311.420280082
92361,4964181.329844083
92362,4290622.427021906
92363,4026715.1725978954
92364,4951973.686125725
92365,4776830.370852837
92366,3947712.013323664
92367,3620426.658605578
92368,4069469.6572001367
92369,4628793.689815062
92370,3107053.4334132625
92371,5016073.426851069
92372,3535296.1087664654
92373,4782752.978516353
92374,5348693.411924113
92375,5538197.163728689
92376,4496264.038992688
92377,4245127.162470799
92378,4631101.366750935
92379,3958446.5740876924
92380,4261779.195981728
92381,4921137.770682949
92382,4792482.4911457
92383,4804678.098050998
92384,4898979.1854328625
92385,4959708.120888912
92386,5044447.482993159
92387,3900983.226175872
92388,4289338.383228589
92389,4954029.504271139
92390,4554927.575951414
92391,3994864.294737512
92392,5020660.869073537
92393,4713735.306057208
92394,4235183.048149477
92395,4166499.69681767
92396,5639190.800282336
92397,5110285.623498862
92398,4709442.148654414
92399,3936935.1670474717
92400,4658536.473952635
92401,4000573.8136227895
92402,3326536.486091776
92403,3856575.040884008
92404,4699274.215094673
92405,4976328.483265376
92406,4588904.681616111
92407,4673167.605600986
